0	-50	-50	-57	-57	0	-70	-69	-76	-82	-76	-77	-79	-72	0	0	0	-90	-89	-91	0	-77	-89	-90	0	0	-90	0	0	0	0	0	0	-55	-62	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	3422	-2998	4156	21543	-7802	-253	-44	970	205	-1	-1	0	-44	958	203	1606974599
-58	-56	0	-56	-57	0	0	-70	-77	-81	-76	-76	-79	-70	0	0	0	-89	-89	-88	0	-78	-88	-88	0	0	0	0	0	0	0	0	0	-54	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	3437	-2953	4111	21543	-7800	-253	-45	970	205	-1	-1	0	-44	958	203	1606974600
0	-53	-53	-57	-57	0	-71	-72	-75	-80	-76	-76	-80	0	0	0	0	-89	-90	-90	0	-77	-89	-89	0	0	0	0	0	0	0	0	0	-54	0	0	0	0	-92	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	3422	-2968	4133	21543	-7803	-254	-45	970	205	-1	-1	0	-44	958	203	1606974602
0	-51	-50	0	-58	-64	-72	-70	-81	-82	-79	-80	-84	-71	0	0	0	-89	-92	-91	0	-76	-92	-91	0	0	-90	0	0	0	0	0	0	-65	-64	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3452	-2968	4156	21543	-7801	-253	-44	970	205	-1	-1	0	-44	958	203	1606974603
-60	-51	-52	-56	-58	-62	-70	-71	-79	0	-78	-81	-84	-71	0	0	0	-93	-91	0	0	-77	0	-91	0	0	-90	0	-94	0	0	0	0	-60	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3422	-3013	4171	21542	-7802	-254	-45	970	204	-1	-1	0	-44	958	203	1606974605
-59	-53	-48	-56	-56	-59	-72	-76	-76	0	-75	-74	-79	0	0	0	0	-90	-92	-89	0	0	-91	-90	0	0	0	0	0	0	0	0	0	-54	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	3422	-2998	4141	21543	-7802	-254	-44	970	205	-1	-1	0	-44	958	203	1606974606
-58	-53	-49	-58	-57	0	0	-73	-73	0	-73	-74	-79	0	0	0	-76	-91	-89	-90	0	0	-89	-89	0	0	-90	0	0	0	0	0	0	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	3407	-2938	4141	21542	-7800	-254	-45	970	205	-1	-1	0	-44	958	203	1606974608
0	-48	-50	-58	-57	-63	0	0	-79	-83	-78	-81	-85	-72	0	0	0	-93	0	-91	0	-78	0	-93	0	0	-90	0	0	0	0	0	0	-60	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3422	-2953	4216	21542	-7800	-254	-45	970	205	-1	-1	0	-44	958	203	1606974610
-58	-53	0	-60	-52	0	0	0	-73	-82	-74	-74	-80	-72	0	0	0	-90	-90	-91	0	-78	-90	-90	0	0	-90	0	-93	0	0	0	0	-55	-62	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	-91	0	0	0	0	0	0	0	3377	-2960	4200	21542	-7803	-256	-45	970	205	-1	-1	-1	-44	958	203	1606974611
0	-53	-49	-57	-58	0	-75	-73	-80	0	-78	-78	-85	-73	0	0	0	-94	-92	0	0	-77	0	-93	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3437	-2960	4201	21542	-7801	-254	-45	970	205	-1	-1	0	-44	958	203	1606974613
-59	-48	-48	0	-57	-58	0	0	-74	0	-73	-73	-80	0	0	0	0	-91	-90	0	0	0	-90	-89	0	0	-89	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	3453	-3013	4201	21542	-7800	-255	-45	970	205	-1	-1	-1	-44	958	203	1606974614
-51	-53	-49	0	-56	-60	0	0	-73	0	-73	-74	-79	0	0	0	0	-90	-89	-89	0	-75	-88	-89	0	0	-90	0	0	0	0	0	0	0	-62	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	3437	-2968	4216	21543	-7805	-254	-45	970	204	-1	-1	0	-44	958	202	1606974616
-56	0	-53	-56	-57	-60	-75	-72	-74	0	-73	-73	-80	-75	0	0	0	-89	-89	-89	0	-75	-90	-89	0	0	0	0	0	0	0	0	0	-53	0	0	0	0	-93	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	3422	-2967	4126	21542	-7800	-255	-45	970	205	-1	-1	0	-44	958	203	1606974618
-57	-50	0	-56	-57	0	0	0	-75	0	-74	-73	-79	0	0	0	0	-90	-90	-90	0	0	-90	-90	0	0	0	0	0	0	0	0	0	-55	0	0	0	0	-92	0	0	0	0	0	-88	-87	-88	0	-86	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	3392	-2960	4126	21542	-7800	-255	-45	970	205	-1	-1	0	-44	958	203	1606974619
-57	-50	-48	-56	-57	-64	0	-75	-80	-81	-80	-79	-85	0	0	0	0	-90	-91	-91	0	-74	-92	-91	0	0	-89	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	-90	0	0	3422	-2953	4201	21542	-7803	-255	-45	970	205	-1	-1	0	-44	958	203	1606974621
0	0	-47	0	0	-60	0	0	-74	-82	-73	-74	-79	0	0	0	0	-90	-90	-89	0	-75	-89	-88	0	0	-88	0	0	0	0	0	0	-53	0	0	0	0	0	0	0	-92	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	-90	0	0	0	0	0	0	0	3422	-2945	4156	21542	-7800	-255	-45	970	205	-1	-1	0	-44	958	203	1606974623
-57	-49	-49	0	-55	0	0	0	-73	0	-74	-73	-79	0	0	0	0	-90	-88	-88	0	-76	-89	-88	0	0	-92	0	0	0	0	0	0	-53	-64	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-76	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	3445	-2938	4141	21542	-7801	-255	-45	970	205	-1	-1	0	-44	958	203	1606974624
-56	-50	-49	-55	-56	0	-71	-72	-73	0	-73	-74	-78	-72	0	0	0	-89	-89	-90	0	-75	-91	-89	0	0	-88	0	0	0	0	0	0	-53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	3422	-3013	4156	21543	-7805	-255	-45	970	205	-1	-1	0	-44	958	202	1606974626
0	-49	-51	-56	-57	0	-76	-76	-71	-81	-72	-72	-80	-76	0	0	0	-91	-91	-91	0	-74	-90	-91	0	0	-89	0	0	0	0	0	0	-55	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	3452	-2938	4156	21542	-7801	-254	-45	970	205	-1	-1	0	-44	958	203	1606974627
-58	-58	-52	0	-56	-63	0	0	-81	-80	0	0	-84	0	0	0	0	-92	-91	0	0	-75	0	0	0	0	-88	0	0	0	0	0	0	-61	0	0	0	0	-84	0	0	-89	0	0	-86	0	-87	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3445	-2975	4104	21542	-7801	-254	-45	970	205	-1	-1	0	-44	958	203	1606974629
-58	-58	0	-57	-56	-59	-72	0	-74	0	-73	-74	-77	0	0	0	0	-91	-90	-92	0	-75	-91	-90	0	0	0	0	0	0	0	0	0	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	3377	-2952	4141	21543	-7801	-254	-44	970	204	-1	-1	0	-44	958	203	1606974630
-56	-58	0	-57	-57	-58	-72	-74	-72	0	-72	-73	-79	-72	0	0	0	-90	-89	-89	0	-77	-89	-89	0	0	-90	0	0	0	0	0	0	-54	-64	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	3437	-2938	4185	21543	-7801	-254	-45	970	205	-1	-1	0	-44	958	203	1606974632
-63	-51	-56	-58	-57	0	0	0	-81	-80	-81	-82	-85	0	0	0	0	-91	-94	0	0	-76	0	-91	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	-85	0	0	0	0	0	0	0	0	-86	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3392	-3027	4156	21542	-7801	-254	-44	970	205	-1	-1	0	-44	958	203	1606974633
0	0	0	-58	0	0	-74	-70	-80	-81	-79	-81	-86	-72	0	0	0	-92	-91	0	0	-76	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	-84	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	3422	-2983	4141	21543	-7802	-254	-45	970	204	-1	-1	0	-44	958	203	1606974635
-55	-50	-54	-59	-55	-59	-74	-74	-74	0	-75	-75	-80	-73	0	0	0	-89	-90	-90	0	-76	-91	-90	0	0	0	0	0	0	0	0	0	-54	0	0	0	0	-92	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	3392	-2968	4201	21542	-7801	-254	-45	970	205	-1	-1	0	-44	958	203	1606974637
-55	-51	-50	-58	-56	0	-76	0	-75	0	-74	-75	-79	0	0	0	0	-89	-88	-89	0	-76	-89	-88	0	0	0	0	0	0	0	0	0	-54	0	0	0	0	-96	0	0	0	-87	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	-91	0	0	0	0	0	0	0	3407	-2968	4171	21542	-7800	-254	-45	970	205	-1	-1	0	-44	958	203	1606974638
-61	-49	0	-58	-55	0	-73	-74	-76	-81	-76	-75	-79	-71	0	0	0	-90	-91	-90	0	-78	-91	-89	0	0	-91	0	0	0	0	0	0	-54	-63	0	0	0	-94	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	3437	-2953	4171	21542	-7800	-254	-45	970	205	-1	-1	0	-44	958	203	1606974640
-55	-50	-53	-58	-56	0	0	-74	-74	0	-74	-74	-79	0	0	0	0	-89	-88	-88	0	-76	-89	-88	0	0	0	0	0	0	0	0	0	-53	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	-88	0	3437	-2983	4156	21543	-7801	-254	-45	970	205	-1	-1	0	-44	958	203	1606974641
-56	-51	-51	0	-57	-60	-74	0	-74	0	-74	-73	-80	0	0	0	0	-89	-88	-89	0	-76	-88	-89	0	0	0	0	0	0	0	0	0	-54	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	3422	-2938	4163	21542	-7800	-254	-45	970	205	-1	-1	0	-44	958	203	1606974643
-57	-56	-51	-58	-57	-64	-73	-73	-82	0	-79	-80	-84	-73	0	0	0	-90	-91	-90	0	-76	-90	-91	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	3422	-2953	4201	21542	-7801	-254	-45	970	205	-1	-1	0	-44	958	203	1606974645
0	-59	-54	-57	-56	-60	-71	-72	-75	0	-75	-74	-78	0	0	0	0	-89	-90	-89	0	0	-89	-89	0	0	-90	0	0	0	0	0	0	-52	0	0	0	0	-92	0	0	0	0	0	0	-86	0	0	-86	-93	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	3437	-2908	4200	21542	-7801	-254	-44	970	205	-1	-1	0	-44	958	203	1606974646
-62	-52	-55	-57	-56	0	-69	-69	-74	-79	-75	-75	-79	-71	0	0	0	-89	-88	-89	0	0	-89	-89	0	0	0	0	0	0	0	0	0	-52	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	-82	0	3437	-2938	4156	21542	-7801	-255	-45	970	205	-1	-1	0	-44	958	203	1606974648
-57	-59	-55	-58	-57	0	-70	-68	-74	0	-75	-74	-78	-69	0	0	0	-89	-89	-88	0	-79	-88	-89	0	0	-93	0	0	0	0	0	0	-52	-64	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	-92	-87	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	-79	0	3437	-2968	4156	21543	-7801	-254	-45	970	205	-1	-1	0	-44	958	203	1606974649
-56	0	-56	-57	-59	-64	-71	-70	-80	-80	-80	-82	-85	-72	0	0	0	-91	-90	-93	0	-76	-91	-91	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	-86	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-81	0	3422	-2953	4216	21543	-7804	-254	-45	970	205	-1	-1	0	-44	958	203	1606974651
-57	-53	0	-57	-57	-61	-70	-72	-74	-79	-75	-74	-79	-69	0	0	0	-89	-89	-87	0	-78	-88	-87	0	0	0	0	0	0	0	0	0	-52	-63	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	3437	-2998	4171	21542	-7799	-253	-45	970	205	-1	-1	0	-44	958	203	1606974653
-62	-52	-53	-57	-56	-60	0	-73	-73	-79	-72	-72	-79	0	0	0	0	-89	-90	-88	0	-76	-89	-90	0	0	-89	0	0	0	0	0	0	-53	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3468	-2968	4126	21543	-7804	-255	-45	970	205	0	0	0	-44	958	203	1606974654
0	-59	-55	-58	-57	0	-70	0	-73	-80	-73	-73	-79	-72	0	0	0	-89	-89	-88	0	-77	-89	-89	0	0	-92	0	0	0	0	0	0	-52	0	0	0	0	0	0	0	0	0	0	-85	-85	-86	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	-81	0	3452	-2968	4141	21543	-7807	-255	-44	970	205	0	0	0	-44	958	202	1606974656
-62	-59	-56	0	-55	0	0	0	-74	-74	-74	-73	-79	0	0	0	0	-89	-88	-89	0	-74	-90	-90	0	0	0	0	0	0	0	0	0	-52	0	0	0	0	-93	0	0	0	0	0	-85	-86	-84	0	-85	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	-88	0	0	0	-80	0	3437	-2870	4141	21542	-7803	-255	-45	970	205	0	-1	0	-44	958	203	1606974658
-63	-52	-54	-58	-57	0	-70	-70	-73	-81	-73	-73	-80	-72	0	0	0	-89	-89	-89	0	-77	-89	-88	0	0	-91	0	0	0	0	0	0	-53	0	0	0	0	-92	0	0	0	0	0	-80	-81	-81	0	-81	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	-80	0	3422	-2907	4163	21543	-7803	-254	-44	970	205	0	-1	0	-44	958	203	1606974659
-61	-51	-52	-59	-57	0	-69	-69	-80	-79	-81	-82	-85	-71	0	0	0	-91	-90	0	0	-78	-91	-91	0	0	-90	0	0	0	0	0	0	-62	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	-84	0	3392	-2967	4141	21543	-7805	-254	-44	970	205	0	0	0	-44	958	202	1606974661
-56	-52	-55	0	-57	-61	-71	0	-75	-80	-75	-75	-79	0	0	0	0	-89	-89	-90	0	-75	-89	-88	0	0	0	0	0	0	0	0	0	-53	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	3392	-2967	4141	21542	-7802	-255	-44	970	205	0	-1	0	-44	958	203	1606974663
-57	-52	-56	0	-55	-60	-74	0	-75	-79	-74	-74	-79	0	0	0	0	-90	-88	-88	0	-77	-88	-89	0	0	-91	0	0	0	0	0	0	-53	-64	0	0	0	-93	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	-81	0	3437	-2968	4171	21543	-7804	-254	-45	970	205	0	-1	0	-44	958	203	1606974664
0	-52	-55	-58	0	-65	-70	-69	-79	-79	-81	-81	-86	-72	0	0	0	-92	-91	-92	0	-75	-91	-90	0	0	0	0	0	0	0	0	0	-62	-63	0	0	0	-83	0	0	-89	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-81	0	3430	-2968	4171	21543	-7809	-255	-45	970	204	0	-1	0	-44	958	202	1606974666
-63	-61	-56	-58	-56	-61	-69	-69	-75	-79	-76	-74	-79	-72	0	0	0	-89	-87	-87	0	-75	-88	-89	0	0	0	0	0	0	0	0	0	-54	0	0	0	0	0	0	0	-89	-87	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	-82	0	3437	-2915	4118	21542	-7803	-255	-45	970	205	0	-1	0	-44	958	203	1606974667
-62	-53	-54	-58	-57	0	-69	-69	-79	0	-80	-81	-85	-72	0	0	-75	-91	-91	-91	0	-75	-91	-89	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	-84	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-81	0	3422	-2938	4141	21543	-7803	-255	-45	970	205	0	-1	0	-44	958	203	1606974669
0	-53	-61	-58	-57	0	-68	0	-74	-81	-74	-75	-80	-69	0	0	0	-89	-88	-89	0	-76	-88	-87	0	0	-86	0	0	0	0	0	0	-53	-63	0	0	0	-93	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	-91	0	0	-94	0	0	0	0	3422	-2960	4186	21543	-7805	-255	-45	970	204	0	-1	0	-44	958	202	1606974671
0	-52	-56	0	0	-60	0	0	-74	-81	-74	-75	-78	0	0	0	0	-89	-87	-89	0	-77	-88	-89	0	0	-92	0	0	0	0	0	0	-54	0	0	0	0	-94	0	0	-91	0	0	-85	-85	-86	0	-86	0	-85	0	0	0	-92	0	0	0	0	0	0	0	-93	0	0	0	0	0	-91	0	0	-94	0	-92	-77	0	3437	-2953	4201	21543	-7804	-255	-45	970	205	0	-1	0	-44	958	203	1606974672
0	-53	-54	-57	-56	-65	-69	-69	-81	-81	-81	-81	-85	-72	0	0	0	-91	-91	0	0	-74	-92	-92	0	0	-92	0	0	0	0	0	0	-62	-63	0	0	0	-85	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3400	-2967	4156	21543	-7804	-255	-45	970	205	0	-1	0	-44	958	203	1606974674
-61	-61	-54	-57	-56	-60	0	0	-75	-80	-74	-74	-78	-68	0	0	0	-87	-88	-89	0	0	-87	-88	0	0	-92	0	0	0	0	0	0	-53	0	0	0	0	-91	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	3437	-2953	4156	21543	-7805	-255	-45	970	204	0	-1	0	-44	958	202	1606974676
0	0	-58	-57	-57	0	-68	-72	-81	-79	-80	-80	-84	-69	0	0	0	-92	-90	-91	0	-77	-91	-89	0	0	-91	0	0	0	0	0	0	-62	0	0	0	0	-84	0	0	-88	0	0	-85	-86	-85	0	-85	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80	0	3445	-2968	4126	21543	-7805	-255	-45	970	205	0	-1	0	-44	958	202	1606974677
0	-61	-55	-57	-57	0	-70	-69	-75	0	-75	-75	-78	-71	0	0	0	-88	-87	-88	0	-77	-87	-88	0	0	-91	0	0	0	0	0	0	-53	0	0	0	0	0	0	0	0	0	0	-85	-86	-85	0	-85	-89	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	3452	-2930	4126	21543	-7803	-255	-45	970	205	0	-1	0	-44	958	203	1606974679
-63	-53	-56	0	-56	-60	-73	0	-75	0	-76	-75	-78	0	0	0	-78	-89	-89	-86	-78	-78	-89	-88	-78	-78	0	0	0	0	0	0	0	-54	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	-88	0	3392	-2952	4133	21543	-7803	-255	-45	970	204	0	-1	0	-44	958	203	1606974680
0	-60	-60	-56	-56	-59	-69	-69	-74	-81	-74	-74	-80	-69	0	0	0	-88	-87	-87	0	-78	-87	-87	0	0	-91	0	0	0	0	0	0	-53	-64	0	0	0	-94	0	0	0	0	0	-86	-85	-85	0	-86	0	-86	0	0	0	0	0	0	0	-76	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	3422	-2953	4201	21543	-7805	-255	-45	970	205	0	-1	0	-44	958	202	1606974682
