-54	-66	-59	-63	-67	0	-75	-76	-77	-79	-77	-77	-78	-73	0	0	-82	-88	-89	-87	0	0	-88	-87	0	0	-87	-90	-91	0	-90	-89	-89	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1267	-3127	430	10992	-8969	191	32	996	5	-1	-1	0	32	980	5	1606974599
-57	-67	-57	0	-67	-71	0	0	-77	0	-78	-77	-81	0	0	0	0	0	-87	-88	-84	-82	-88	-89	0	0	0	-90	-91	0	-91	-90	-91	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	-87	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1343	-3112	415	11004	-8965	192	34	996	4	-1	-1	0	32	980	6	1606974600
0	0	-59	-63	0	0	-77	-78	-77	-79	-77	-76	-78	-79	0	-79	0	-87	-87	-87	0	0	-88	-89	0	0	-85	-89	-90	0	-89	-91	-91	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	-82	0	-83	-82	0	0	0	0	-92	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1343	-3097	370	11004	-8964	191	32	996	6	-1	-1	0	32	980	6	1606974602
-54	0	-57	-63	-72	0	-76	-76	-76	0	-75	-77	-79	-77	-86	0	0	-83	-83	-84	0	-85	-83	-83	0	0	-85	-90	-90	0	-92	-91	-91	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1328	-3097	429	11000	-8965	190	32	996	5	-1	-1	-1	32	980	6	1606974603
0	-64	-55	-61	0	-71	-75	-76	-76	0	-76	-77	-79	-75	0	0	0	-90	-89	-90	0	0	-88	-89	0	0	-83	-90	-92	0	-90	-91	-90	-67	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	-95	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1328	-3112	452	10997	-8967	191	30	995	12	-1	-1	0	32	980	5	1606974605
-53	-68	-58	0	-73	-72	0	0	-75	0	-75	-74	-79	0	0	0	-82	-83	-83	-83	-84	-82	-83	-83	-82	-83	0	-91	-92	0	0	-90	-91	-60	0	0	0	0	0	0	0	0	0	-75	0	0	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1328	-3097	444	10995	-8967	189	31	997	-2	0	-1	0	32	980	5	1606974606
-54	-69	-59	-62	-69	-72	-76	-77	-77	0	-76	-78	-78	-76	0	0	0	-83	-83	-83	0	0	-82	-82	0	0	-84	-89	-90	0	0	-90	-91	-60	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1328	-3097	415	10988	-8971	190	34	996	5	0	-1	-1	32	980	5	1606974608
-55	-62	0	-62	-71	-73	-77	-76	-77	0	-78	-77	-76	-77	0	0	0	-83	-83	-83	0	-84	-83	-83	0	0	-88	-91	-91	0	-91	-90	-91	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1328	-3097	422	11000	-8966	190	32	996	5	-1	-1	-1	32	980	5	1606974610
0	-62	-57	-64	-72	0	-77	-77	-76	0	-77	-77	-77	-78	0	-85	0	-82	-82	-83	0	0	-83	-83	0	0	-85	-89	-91	-92	-90	-90	-90	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1328	-3112	415	11002	-8965	190	33	996	5	0	-1	-1	32	980	6	1606974611
-55	-68	-58	0	-69	-69	0	0	-78	-80	-77	-77	-81	0	0	0	0	-88	-87	-88	0	-81	-89	-88	0	0	-87	-92	-91	0	-91	-90	-91	-67	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-81	0	0	0	-93	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1267	-3104	415	10994	-8968	191	32	997	3	-1	-1	0	32	980	5	1606974613
-54	-61	-58	-66	-69	0	-78	-78	-77	-81	-77	-78	-80	0	0	-83	0	-89	-88	-87	0	0	-88	-88	0	0	-88	-91	-92	0	-91	-91	-91	-66	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1328	-3082	399	10994	-8969	191	32	996	5	0	0	0	32	980	5	1606974614
0	-67	-58	-62	0	-70	-78	-78	-78	0	-77	-77	-80	-76	0	0	0	-87	-87	-88	0	-84	-87	-88	0	0	-89	-90	-90	0	0	-91	-90	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1267	-3097	370	10992	-8969	190	32	996	5	-1	-1	0	32	980	5	1606974616
-55	-67	-57	-59	-69	-74	-78	-77	-74	0	-74	-74	-77	-78	0	0	-84	-82	-82	-83	-82	-83	-83	-82	-83	-86	-83	-89	-92	0	-91	-91	-90	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1313	-3082	399	10984	-8972	190	32	997	3	0	0	-1	32	980	4	1606974618
0	0	-57	-65	0	0	-79	-78	-76	0	-77	-77	-80	-77	0	0	0	-88	-89	-88	0	-83	-89	-88	0	0	-90	-90	-91	0	-91	-92	-92	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1328	-3089	429	10985	-8972	190	33	997	3	0	0	0	32	980	4	1606974619
-54	-69	-58	-66	-69	-69	-76	-78	-77	0	-77	-77	-81	-77	0	0	0	-89	-88	-89	0	0	-89	-89	0	0	-87	-92	-90	0	-90	-92	-92	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1328	-3112	400	10988	-8971	190	32	995	5	0	0	-1	32	980	5	1606974621
-54	-64	-57	-67	-67	0	-76	-76	-76	0	-76	-76	-80	-76	0	0	0	-88	-89	-87	0	-86	-89	-89	0	0	-83	-90	-91	0	-90	-90	-90	-67	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1335	-3112	415	10990	-8970	190	33	996	5	-1	0	-1	32	980	5	1606974623
-58	-62	-57	0	-71	0	0	0	-73	0	-73	-74	-79	0	0	0	-84	-82	-82	-81	-84	-83	-82	-82	-83	-83	-84	-90	-91	-93	-91	-90	-91	-62	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1283	-3007	414	10984	-8973	190	35	996	4	0	0	-1	32	980	4	1606974624
-56	-64	-58	0	-69	0	0	0	-76	0	-74	-73	-78	0	0	0	0	-82	-83	-83	0	0	-82	-83	0	0	-86	-91	-90	0	-91	-91	-90	-60	0	0	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1283	-3022	414	10988	-8971	191	33	996	5	-1	-1	-1	32	980	5	1606974626
-54	-63	-58	0	-65	0	0	0	-76	0	-77	-76	-79	0	0	0	0	-88	-91	-89	0	-83	-89	-87	0	0	0	-90	-91	0	0	-91	-90	-65	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1313	-3082	414	10982	-8974	191	34	996	5	-1	0	-1	32	980	4	1606974627
-56	0	-57	-61	-69	0	-76	-76	-76	-80	-77	-76	-80	-78	0	0	0	-90	-88	-89	0	-83	-89	-89	0	0	-80	-91	-91	0	-90	-91	-91	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1267	-3082	415	10979	-8975	191	33	997	4	0	0	-1	32	980	4	1606974629
-56	-68	-57	-61	-68	-71	-76	0	-76	0	-76	-76	-80	-77	0	-81	0	-89	-88	-89	0	-83	-88	-89	0	0	-85	-89	-90	0	-90	-90	-91	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1328	-3067	414	10985	-8973	191	33	996	3	-1	0	0	32	980	4	1606974630
-55	0	-58	-61	-66	0	0	-78	-77	0	-77	-77	-80	0	0	0	0	-90	-88	-89	0	-83	-88	-89	0	0	-86	-92	-92	0	-89	-91	-90	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-93	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1267	-3097	430	10985	-8972	190	32	996	4	-1	-1	0	32	980	4	1606974632
0	0	-57	-61	0	-74	0	0	-75	-80	-73	-74	-78	0	0	-81	0	-82	-83	-83	0	-84	-83	-83	0	0	-84	-90	-90	0	0	-90	-92	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	-81	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1320	-3097	429	10965	-8982	191	32	996	5	-1	0	0	32	980	3	1606974633
-57	0	-57	-62	-68	-78	0	0	-74	0	-73	-74	-77	-79	0	0	0	-82	-83	-83	0	-82	-82	-82	0	0	-84	-91	-92	0	-90	-91	-91	-60	0	0	0	0	0	0	0	0	0	-76	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1328	-3104	355	10984	-8973	190	32	996	6	-1	-1	-1	32	980	4	1606974635
0	-68	-57	-60	0	0	-78	-76	-76	0	-77	-76	-80	-78	0	0	0	-87	-88	-89	0	0	-88	-89	0	0	-85	-90	-90	0	-91	-91	-90	-66	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1312	-3127	429	10981	-8974	190	33	996	3	-1	0	-1	32	980	4	1606974637
