0	-62	0	-66	0	-60	-79	0	-69	0	-68	-70	-73	-79	0	-84	0	0	-84	-84	0	0	-83	-84	0	0	0	0	0	-90	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	-93	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2445	-3473	3813	21189	-8430	317	50	989	89	0	0	-1	54	974	96	1606974583
0	-57	-63	-59	0	0	-73	-74	-69	0	-71	-69	-73	-74	0	-85	0	-82	-83	-82	0	-84	-83	-82	0	0	0	-91	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-94	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2483	-3413	3842	21197	-8446	320	57	990	98	0	0	-1	54	974	94	1606974585
0	-70	-65	0	-69	-65	0	-79	-70	-86	-70	-71	-75	0	0	-83	-87	-86	-85	-86	0	0	-86	-87	0	-86	0	0	0	0	0	0	0	-63	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	-90	0	-83	0	-85	-83	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2415	-3412	3820	21192	-8434	319	55	989	100	0	0	-1	54	974	96	1606974586
-56	-66	-58	-66	-72	-56	-80	-78	-74	0	-72	-72	-76	-79	0	-82	0	-82	-82	-82	0	-83	-83	-82	0	0	-88	0	0	0	0	-93	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430	-3503	3842	21189	-8425	320	56	990	105	0	0	-1	54	974	98	1606974588
-58	-65	-56	0	-65	0	0	0	-72	-85	-72	-72	-73	0	0	-80	0	-82	-83	-83	0	0	-83	-84	0	0	0	-92	-92	0	0	-93	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430	-3428	3842	21187	-8421	320	56	990	99	0	0	-1	54	974	98	1606974589
0	-60	-58	-62	0	-57	-79	0	-71	0	-72	0	-75	0	0	0	0	-83	-83	-84	-83	-84	-84	-83	0	-84	0	-93	-93	0	0	-93	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2445	-3428	3812	21187	-8420	320	55	989	99	0	0	-1	54	974	99	1606974591
-54	-61	-58	-61	-64	0	-76	-76	-80	0	-80	-80	-82	-77	0	-83	0	-91	-91	0	0	0	0	-91	0	0	0	-91	-92	-92	0	-91	0	-70	0	-91	-91	-90	-91	-92	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	-92	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2476	-3503	3857	21185	-8415	320	55	990	101	-1	-1	0	54	974	99	1606974592
-63	0	-58	-62	-66	0	-79	-79	-72	0	-71	0	-76	-77	0	-80	0	-83	-83	-83	0	0	-83	-84	0	0	-88	-90	-90	0	0	-92	-92	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-82	0	0	0	0	-81	0	-81	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2445	-3488	3842	21186	-8415	321	56	989	102	-1	-1	-1	54	974	99	1606974594
-66	-60	-57	-66	-67	-61	-80	-80	-81	0	-84	-82	-78	0	0	-82	0	-91	-92	0	0	-84	0	-92	0	0	-87	-92	-93	0	0	-91	-94	-68	0	0	-92	-93	0	-93	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2415	-3473	3842	21186	-8416	321	56	989	99	-1	-1	-1	55	974	99	1606974596
-62	-66	-57	-64	-68	0	-79	-79	-80	0	-81	-82	-80	-78	0	-82	-85	-91	-91	-89	0	-85	-92	-92	0	0	-90	-92	0	0	0	-94	0	-66	0	-89	-89	-90	-95	-89	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2475	-3390	3857	21187	-8418	321	55	990	101	-1	-1	-1	55	974	99	1606974597
